ID,pmid,Dataset,label
4277,17646137,tba,Not Relevant
4278,30058499,tba,Not Relevant
4279,11141592,tba,Not Relevant
4280,11472825,tba,Not Relevant
4281,16617238,tba,Not Relevant
4282,11978157,tba,Not Relevant
4283,30832656,tba,Not Relevant
4284,28019675,tba,Not Relevant
4285,7820792,tba,Not Relevant
4286,17894481,tba,Relevant
4287,11510139,tba,Not Relevant
4288,9248780,tba,Not Relevant
4289,11806464,tba,Not Relevant
4290,25404690,tba,Not Relevant
4291,8241609,tba,Not Relevant
4292,6118950,tba,Not Relevant
4293,6117616,tba,Not Relevant
4294,8711465,tba,Not Relevant
4295,2066764,tba,Relevant
4296,3247291,tba,Not Relevant
4297,15238367,tba,Relevant
4298,13678656,tba,Not Relevant
4299,25498100,tba,Relevant
4300,18186148,tba,Not Relevant
4301,2805810,tba,Not Relevant
4302,10499632,tba,Not Relevant
4303,3097094,tba,Relevant
4304,21049519,tba,Relevant
4305,1924146,tba,Not Relevant
4306,22679004,tba,Not Relevant
4307,8379600,tba,Relevant
4308,8452195,tba,Not Relevant
4309,4438415,tba,Not Relevant
4310,9342447,tba,Relevant
4311,12475773,tba,Relevant
4312,7609931,tba,Not Relevant
4313,5069813,tba,Not Relevant
4314,29324347,tba,Relevant
4315,17493590,tba,Not Relevant
4316,1691613,tba,Not Relevant
4317,12069288,tba,Not Relevant
4318,29063458,tba,Not Relevant
4319,31152982,tba,Not Relevant
4320,6372265,tba,Not Relevant
4321,28502496,tba,Relevant
4322,26815590,tba,Relevant
4323,26231525,tba,Not Relevant
4324,20551083,tba,Not Relevant
4325,30086658,tba,Not Relevant
4326,21205947,tba,Not Relevant
4327,4029216,tba,Relevant
4328,1874515,tba,Not Relevant
4329,11861442,tba,Relevant
4330,15647811,tba,Not Relevant
4331,27530933,tba,Not Relevant
4332,11074266,tba,Not Relevant
4333,2104537,tba,Relevant
4334,12801385,tba,Not Relevant
4335,19751795,tba,Not Relevant
4336,17016486,tba,Not Relevant
4337,6401237,tba,Not Relevant
4338,8292744,tba,Not Relevant
4339,15312718,tba,Not Relevant
4340,690034,tba,Not Relevant
4341,21417031,tba,Not Relevant
4342,8517711,tba,Not Relevant
4343,6295711,tba,Relevant
4344,2245178,tba,Relevant
4345,6142717,tba,Relevant
4346,2692292,tba,Not Relevant
4347,24102315,tba,Not Relevant
4348,30466778,tba,Not Relevant
4349,23100496,tba,Not Relevant
4350,4257801,tba,Not Relevant
4351,12562865,tba,Not Relevant
4352,5503527,tba,Not Relevant
4353,10721932,tba,Not Relevant
4354,25959930,tba,Not Relevant
4355,29353321,tba,Not Relevant
4356,26863889,tba,Not Relevant
4357,29859812,tba,Not Relevant
4358,7319929,tba,Not Relevant
4359,18090744,tba,Not Relevant
4360,23584079,tba,Relevant
4361,18167095,tba,Relevant
4362,3168149,tba,Relevant
4363,23670590,tba,Not Relevant
4364,7583953,tba,Not Relevant
4365,30919089,tba,Not Relevant
4366,23020519,tba,Relevant
4367,27919190,tba,Relevant
4368,29729638,tba,Not Relevant
4369,3338441,tba,Not Relevant
4370,14630135,tba,Relevant
4371,9492931,tba,Not Relevant
4372,23386312,tba,Not Relevant
4373,8115311,tba,Relevant
4374,27056178,tba,Relevant
4375,29180039,tba,Not Relevant
4376,7510180,tba,Not Relevant
4377,20350135,tba,Not Relevant
4378,28871815,tba,Not Relevant
4379,1244748,tba,Not Relevant
4380,12579768,tba,Relevant
4381,6797055,tba,Not Relevant
4382,8566920,tba,Not Relevant
4383,19654533,tba,Not Relevant
4384,26412429,tba,Not Relevant
4385,660734,tba,Not Relevant
4386,22276398,tba,Not Relevant
4387,19435855,tba,Not Relevant
4388,7197967,tba,Not Relevant
4389,15468253,tba,Not Relevant
4390,24697182,tba,Not Relevant
4391,16307706,tba,Not Relevant
4392,15713722,tba,Relevant
4393,10915395,tba,Not Relevant
4394,18246775,tba,Not Relevant
4395,2053487,tba,Not Relevant
4396,4340850,tba,Not Relevant
4397,991370,tba,Relevant
4398,2970673,tba,Not Relevant
4399,19447295,tba,Not Relevant
4400,21930108,tba,Not Relevant
4401,30028351,tba,Relevant
4402,12212548,tba,Not Relevant
4403,19717751,tba,Relevant
4404,2322293,tba,Not Relevant
4405,12176257,tba,Not Relevant
4406,20715796,tba,Not Relevant
4407,6267927,tba,Not Relevant
4408,11779791,tba,Not Relevant
4409,700916,tba,Not Relevant
4410,3580238,tba,Relevant
4411,27444983,tba,Not Relevant
4412,19074586,tba,Not Relevant
4413,19581711,tba,Not Relevant
4414,30590313,tba,Relevant
4415,8907172,tba,Not Relevant
4416,16279349,tba,Not Relevant
4417,15113533,tba,Not Relevant
4418,17360134,tba,Relevant
4419,22917181,tba,Not Relevant
4420,18843481,tba,Relevant
4421,24521261,tba,Not Relevant
4422,3092618,tba,Not Relevant
4423,10834256,tba,Not Relevant
4424,26695429,tba,Not Relevant
4425,16790523,tba,Not Relevant
4426,11023654,tba,Not Relevant
4427,24050973,tba,Relevant
4428,12237835,tba,Relevant
4429,2364675,tba,Not Relevant
4430,2425531,tba,Not Relevant
4431,789085,tba,Relevant
4432,2893706,tba,Relevant
4433,23749495,tba,Relevant
4434,1319370,tba,Not Relevant
4435,1035624,tba,Not Relevant
4436,27287134,tba,Not Relevant
4437,26079717,tba,Not Relevant
4438,14526923,tba,Not Relevant
4439,8983942,tba,Not Relevant
4440,19481929,tba,Not Relevant
4441,398415,tba,Not Relevant
4442,12851879,tba,Not Relevant
4443,3880050,tba,Not Relevant
4444,27430970,tba,Not Relevant
4445,11495017,tba,Not Relevant
4446,8686330,tba,Not Relevant
4447,8651042,tba,Not Relevant
4448,21185921,tba,Relevant
4449,11991811,tba,Not Relevant
4450,30168909,tba,Not Relevant
4451,30535822,tba,Not Relevant
4452,926593,tba,Not Relevant
4453,23999699,tba,Not Relevant
4454,8964827,tba,Not Relevant
4455,11716441,tba,Not Relevant
4456,15626585,tba,Not Relevant
4457,15610674,tba,Not Relevant
4458,3705069,tba,Relevant
4459,19146767,tba,Not Relevant
4460,11711129,tba,Not Relevant
4461,2409851,tba,Not Relevant
4462,5653800,tba,Not Relevant
4463,28462920,tba,Relevant
4464,9757153,tba,Relevant
4465,15378990,tba,Relevant
4466,15109631,tba,Not Relevant
4467,8693265,tba,Not Relevant
4468,26406291,tba,Not Relevant
4469,3500958,tba,Not Relevant
4470,27839733,tba,Not Relevant
4471,421849,tba,Relevant
4472,19320279,tba,Relevant
4473,23618178,tba,Not Relevant
4474,30376295,tba,Not Relevant
4475,30090,tba,Not Relevant
4476,3697811,tba,Relevant
4477,3441239,tba,Not Relevant
4478,6214998,tba,Relevant
4479,18784280,tba,Relevant
4480,16697206,tba,Relevant
4481,16177401,tba,Not Relevant
4482,15252988,tba,Not Relevant
4483,11482658,tba,Not Relevant
4484,11266414,tba,Relevant
4485,3954800,tba,Not Relevant
4486,8608817,tba,Not Relevant
4487,29795752,tba,Not Relevant
4488,20944432,tba,Not Relevant
4489,29920312,tba,Not Relevant
4490,11870164,tba,Relevant
4491,20068374,tba,Not Relevant
4492,6634844,tba,Not Relevant
4493,30299160,tba,Not Relevant
4494,3737270,tba,Relevant
4495,26383152,tba,Not Relevant
4496,10398516,tba,Not Relevant
4497,20691066,tba,Not Relevant
4498,28526868,tba,Not Relevant
4499,21685343,tba,Not Relevant
4500,6693323,tba,Not Relevant
4501,21872414,tba,Not Relevant
4502,24657144,tba,Relevant
4503,15901797,tba,Relevant
4504,17180493,tba,Not Relevant
4505,29913220,tba,Relevant
4506,1969785,tba,Not Relevant
4507,31405856,tba,Relevant
4508,11051588,tba,Not Relevant
4509,1662392,tba,Not Relevant
4510,19718794,tba,Not Relevant
4511,2020610,tba,Not Relevant
4512,23175667,tba,Not Relevant
4513,27006179,tba,Relevant
4514,25272857,tba,Relevant
4515,16513433,tba,Not Relevant
4516,9202739,tba,Not Relevant
4517,23542081,tba,Not Relevant
4518,30791055,tba,Not Relevant
4519,25843430,tba,Not Relevant
4520,19939799,tba,Not Relevant
4521,19037761,tba,Not Relevant
4522,15552132,tba,Not Relevant
4523,22946228,tba,Not Relevant
4524,4402313,tba,Not Relevant
4525,24852095,tba,Not Relevant
4526,21682397,tba,Not Relevant
4527,11511387,tba,Not Relevant
4528,10606317,tba,Not Relevant
4529,17475971,tba,Not Relevant
4530,2426425,tba,Not Relevant
4531,23084636,tba,Not Relevant
4532,5824321,tba,Relevant
4533,10568165,tba,Not Relevant
4534,1609411,tba,Not Relevant
4535,24286215,tba,Not Relevant
4536,18666374,tba,Not Relevant
4537,1324510,tba,Not Relevant
4538,1375058,tba,Not Relevant
4539,19877643,tba,Not Relevant
4540,294954,tba,Not Relevant
4541,21495881,tba,Not Relevant
4542,6704506,tba,Relevant
4543,10215956,tba,Relevant
4544,28012684,tba,Relevant
4545,12017343,tba,Relevant
4546,24439335,tba,Not Relevant
4547,9701366,tba,Not Relevant
4548,4382186,tba,Not Relevant
4549,3251907,tba,Not Relevant
4550,748535,tba,Not Relevant
4551,16111871,tba,Not Relevant
4552,24185126,tba,Not Relevant
4553,17226855,tba,Not Relevant
4554,9073316,tba,Not Relevant
4555,14567594,tba,Not Relevant
4556,11231078,tba,Not Relevant
4557,13679426,tba,Not Relevant
4558,978570,tba,Not Relevant
4559,10206449,tba,Not Relevant
4560,8582119,tba,Not Relevant
4561,11378523,tba,Relevant
4562,21292469,tba,Relevant
4563,2501460,tba,Not Relevant
4564,1139130,tba,Not Relevant
4565,23189085,tba,Not Relevant
4566,8221648,tba,Not Relevant
4567,2290020,tba,Not Relevant
4568,21641838,tba,Not Relevant
4569,16037643,tba,Not Relevant
4570,10352034,tba,Not Relevant
4571,19065992,tba,Not Relevant
4572,9660303,tba,Not Relevant
4573,30272435,tba,Not Relevant
4574,1609942,tba,Not Relevant
4575,30117738,tba,Not Relevant
4576,27061522,tba,Not Relevant
4577,24619893,tba,Not Relevant
4578,9147866,tba,Not Relevant
4579,8746100,tba,Not Relevant
4580,7899953,tba,Relevant
4581,8421222,tba,Not Relevant
4582,19889282,tba,Not Relevant
4583,28119212,tba,Not Relevant
4584,2296582,tba,Relevant
4585,10369612,tba,Relevant
4586,16918320,tba,Not Relevant
4587,10942906,tba,Not Relevant
4588,6272977,tba,Not Relevant
4589,3954817,tba,Not Relevant
4590,19193410,tba,Not Relevant
4591,15979197,tba,Not Relevant
4592,28238915,tba,Not Relevant
4593,20732958,tba,Not Relevant
4594,14565544,tba,Not Relevant
4595,27904095,tba,Not Relevant
4596,12147170,tba,Not Relevant
4597,922589,tba,Not Relevant
4598,29124781,tba,Not Relevant
4599,21690471,tba,Relevant
4600,8642484,tba,Not Relevant
4601,18584966,tba,Relevant
4602,8784647,tba,Not Relevant
4603,20358306,tba,Not Relevant
4604,5790082,tba,Not Relevant
4605,11110060,tba,Not Relevant
4606,22217906,tba,Not Relevant
4607,632422,tba,Not Relevant
4608,20384881,tba,Not Relevant
4609,29495021,tba,Not Relevant
4610,6243377,tba,Not Relevant
4611,24159570,tba,Not Relevant
4612,16312508,tba,Relevant
4613,9110360,tba,Not Relevant
4614,23272653,tba,Not Relevant
4615,19655809,tba,Not Relevant
4616,19629383,tba,Not Relevant
4617,489203,tba,Relevant
4618,30154685,tba,Not Relevant
4619,3580515,tba,Relevant
4620,27002938,tba,Relevant
4621,6825714,tba,Not Relevant
4622,8634768,tba,Not Relevant
4623,23187875,tba,Not Relevant
4624,3609287,tba,Relevant
4625,22811412,tba,Not Relevant
4626,25715979,tba,Not Relevant
4627,26555458,tba,Not Relevant
4628,27160418,tba,Not Relevant
4629,10595955,tba,Not Relevant
4630,7757956,tba,Not Relevant
4631,3838479,tba,Relevant
4632,29953382,tba,Not Relevant
4633,8429338,tba,Not Relevant
4634,11274702,tba,Relevant
4635,17365999,tba,Not Relevant
4636,12743672,tba,Relevant
4637,25844668,tba,Not Relevant
4638,1670918,tba,Not Relevant
4639,28693525,tba,Not Relevant
4640,19551948,tba,Not Relevant
4641,29407178,tba,Not Relevant
4642,23828842,tba,Not Relevant
4643,13694670,tba,Not Relevant
4644,6745704,tba,Not Relevant
4645,30720734,tba,Not Relevant
4646,19865523,tba,Not Relevant
4647,7889839,tba,Not Relevant
4648,9609361,tba,Not Relevant
4649,8479598,tba,Not Relevant
4650,16263322,tba,Not Relevant
4651,28892871,tba,Relevant
4652,2435501,tba,Not Relevant
4653,6398364,tba,Relevant
4654,11576175,tba,Not Relevant
4655,22257897,tba,Not Relevant
4656,12085694,tba,Not Relevant
4657,7903118,tba,Not Relevant
4658,5994680,tba,Not Relevant
4659,87060,tba,Not Relevant
4660,29746294,tba,Not Relevant
4661,17064199,tba,Relevant
4662,3223979,tba,Not Relevant
4663,15841106,tba,Not Relevant
4664,17973649,tba,Not Relevant
4665,22960522,tba,Not Relevant
4666,43222,tba,Relevant
4667,22367428,tba,Not Relevant
4668,26051541,tba,Not Relevant
4669,17291226,tba,Not Relevant
4670,19706501,tba,Not Relevant
4671,1663300,tba,Not Relevant
4672,11361823,tba,Not Relevant
4673,12173407,tba,Not Relevant
4674,26887651,tba,Relevant
4675,16387324,tba,Relevant
4676,27803477,tba,Not Relevant
4677,2109665,tba,Relevant
4678,23407048,tba,Not Relevant
4679,24263088,tba,Relevant
4680,15235069,tba,Not Relevant
4681,1718179,tba,Not Relevant
4682,8948068,tba,Relevant
4683,2280480,tba,Not Relevant
4684,29064853,tba,Not Relevant
4685,29807674,tba,Not Relevant
4686,19508462,tba,Not Relevant
4687,17267079,tba,Not Relevant
4688,19203907,tba,Not Relevant
4689,7736998,tba,Not Relevant
4690,3786948,tba,Relevant
4691,3527499,tba,Not Relevant
4692,3027821,tba,Relevant
4693,2293545,tba,Not Relevant
4694,17641292,tba,Not Relevant
4695,26687572,tba,Not Relevant
4696,28567705,tba,Not Relevant
4697,15634614,tba,Not Relevant
4698,25615880,tba,Not Relevant
4699,7067043,tba,Not Relevant
4700,16682639,tba,Not Relevant
4701,17475604,tba,Relevant
4702,3772750,tba,Not Relevant
4703,7397055,tba,Not Relevant
4704,28250701,tba,Not Relevant
4705,16284992,tba,Not Relevant
4706,18797857,tba,Not Relevant
4707,27249385,tba,Relevant
4708,24461133,tba,Not Relevant
4709,3106786,tba,Not Relevant
4710,148241,tba,Not Relevant
4711,23032949,tba,Not Relevant
4712,3994922,tba,Relevant
4713,15579780,tba,Not Relevant
4714,9576765,tba,Not Relevant
4715,27761948,tba,Not Relevant
4716,18450593,tba,Relevant
4717,25299177,tba,Not Relevant
4718,8861659,tba,Not Relevant
4719,4619748,tba,Relevant
4720,8932908,tba,Not Relevant
4721,15361638,tba,Not Relevant
4722,8417153,tba,Not Relevant
4723,29457324,tba,Not Relevant
4724,9221295,tba,Not Relevant
4725,12842138,tba,Not Relevant
4726,6295996,tba,Not Relevant
4727,8097990,tba,Not Relevant
4728,19695487,tba,Not Relevant
4729,22409491,tba,Not Relevant
4730,8196089,tba,Relevant
4731,10761167,tba,Relevant
4732,682125,tba,Relevant
4733,8058428,tba,Not Relevant
4734,11269503,tba,Not Relevant
4735,8032493,tba,Not Relevant
4736,15183289,tba,Not Relevant
4737,1310230,tba,Not Relevant
4738,33246,tba,Relevant
4739,31323882,tba,Not Relevant
4740,3923347,tba,Not Relevant
4741,22629771,tba,Not Relevant
4742,6031874,tba,Not Relevant
4743,25898832,tba,Not Relevant
4744,13835597,tba,Not Relevant
4745,26897367,tba,Not Relevant
4746,22261404,tba,Not Relevant
4747,15447927,tba,Not Relevant
4748,12003195,tba,Relevant
4749,30785963,tba,Relevant
4750,6499514,tba,Relevant
4751,21743914,tba,Not Relevant
4752,25523045,tba,Not Relevant
4753,26586379,tba,Not Relevant
4754,21671592,tba,Not Relevant
4755,19764432,tba,Not Relevant
4756,21670,tba,Not Relevant
4757,10719615,tba,Relevant
4758,8248410,tba,Not Relevant
4759,22917888,tba,Not Relevant
4760,21216979,tba,Not Relevant
4761,28569994,tba,Not Relevant
4762,6430640,tba,Relevant
4763,14617693,tba,Relevant
4764,19401345,tba,Not Relevant
4765,27992787,tba,Relevant
4766,16778712,tba,Relevant
4767,29912996,tba,Not Relevant
4768,12355562,tba,Relevant
4769,28368215,tba,Not Relevant
4770,24577419,tba,Not Relevant
4771,27819766,tba,Relevant
4772,4094802,tba,Not Relevant
4773,17559351,tba,Not Relevant
4774,29178081,tba,Not Relevant
4775,26457718,tba,Not Relevant
4776,11992244,tba,Not Relevant
4777,26531,tba,Not Relevant
4778,3850847,tba,Not Relevant
4779,28710635,tba,Not Relevant
4780,28799107,tba,Not Relevant
4781,30452993,tba,Not Relevant
4782,7097474,tba,Relevant
4783,1392225,tba,Not Relevant
4784,22968355,tba,Not Relevant
4785,22330195,tba,Not Relevant
4786,11083108,tba,Not Relevant
4787,2037712,tba,Relevant
4788,2720667,tba,Not Relevant
4789,9033549,tba,Not Relevant
4790,102133,tba,Not Relevant
4791,18339019,tba,Relevant
4792,6187258,tba,Not Relevant
